Booking_ID,stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,avg_price_per_room,booking_status
INN26430,2,3,64,2018,4,1,Online,119.51,Not_Canceled
INN26431,1,2,52,2017,12,28,Online,100.33,Not_Canceled
INN26432,1,1,66,2018,4,4,Online,99.9,Not_Canceled
INN26433,0,4,45,2018,4,26,Online,104.98,Canceled
INN26434,2,3,244,2018,10,30,Online,85.85,Canceled
INN26435,1,2,213,2018,9,26,Corporate,106,Canceled
INN26436,1,0,5,2018,2,1,Online,171.26,Not_Canceled
INN26437,4,10,120,2018,8,5,Online,220,Canceled
INN26438,0,1,3,2018,2,4,Online,86,Not_Canceled
INN26439,0,2,102,2017,10,16,Offline,109,Not_Canceled
INN26440,0,3,94,2018,7,28,Online,149.7,Not_Canceled
INN26441,0,2,39,2017,8,14,Offline,101.5,Not_Canceled
INN26442,2,2,136,2018,8,20,Online,116.73,Not_Canceled
INN26443,0,2,273,2017,7,17,Offline,87,Not_Canceled
INN26444,2,2,5,2018,9,17,Online,166.5,Canceled
INN26445,0,1,87,2017,9,10,Corporate,100,Canceled
INN26446,0,2,38,2018,11,4,Online,187,Not_Canceled
INN26447,0,1,19,2018,4,13,Online,154,Not_Canceled
INN26448,2,2,107,2018,10,23,Offline,79.22,Not_Canceled
INN26449,1,1,76,2018,7,25,Offline,63.75,Canceled
INN26450,1,1,220,2018,8,29,Online,85.5,Canceled
INN26451,1,3,162,2018,8,15,Online,105.83,Canceled
INN26452,1,1,118,2018,6,6,Offline,110,Not_Canceled
INN26453,0,3,30,2018,11,30,Online,104,Not_Canceled
INN26454,2,3,118,2018,11,25,Online,85,Not_Canceled
INN26455,0,1,17,2018,12,9,Corporate,65,Not_Canceled
INN26456,0,2,1,2018,10,7,Online,133.98,Not_Canceled
INN26457,2,2,141,2018,11,27,Online,85,Not_Canceled
INN26458,0,2,64,2018,5,17,Corporate,140,Not_Canceled
INN26459,1,2,12,2018,8,1,Online,128,Not_Canceled
INN26460,0,2,315,2018,12,2,Offline,52,Not_Canceled
INN26461,2,2,30,2018,11,4,Online,140.88,Not_Canceled
INN26462,2,1,18,2018,3,19,Online,137.67,Canceled
INN26463,0,3,126,2018,6,2,Offline,80.75,Not_Canceled
INN26464,1,5,89,2018,7,26,Online,121.8,Not_Canceled
INN26465,2,3,30,2018,3,5,Online,85.7,Not_Canceled
INN26466,1,3,78,2018,12,26,Online,105.61,Canceled
INN26467,1,0,17,2017,12,28,Online,106,Not_Canceled
INN26468,0,2,6,2017,9,30,Corporate,65,Not_Canceled
INN26469,0,4,64,2018,5,10,Offline,85,Not_Canceled
INN26470,2,1,1,2018,2,28,Offline,60,Canceled
INN26471,2,2,119,2018,7,31,Online,139.95,Not_Canceled
INN26472,0,3,89,2017,11,17,Online,63.75,Not_Canceled
INN26473,0,2,257,2017,7,1,Offline,101.5,Canceled
INN26474,0,2,39,2017,8,14,Offline,101.5,Not_Canceled
INN26475,2,5,162,2018,12,26,Online,158.56,Not_Canceled
INN26476,1,0,3,2018,10,24,Offline,75,Not_Canceled
INN26477,2,1,216,2018,12,4,Online,78.3,Not_Canceled
INN26478,0,3,146,2018,7,27,Online,94.5,Not_Canceled
INN26479,0,2,24,2018,2,26,Online,79,Not_Canceled
INN26480,1,0,12,2018,6,20,Online,177,Not_Canceled
INN26481,1,3,63,2018,10,17,Online,190.8,Not_Canceled
INN26482,0,1,8,2018,6,23,Online,79,Canceled
INN26483,0,1,67,2017,11,13,Online,72.25,Not_Canceled
INN26484,0,1,14,2018,9,15,Online,205,Not_Canceled
INN26485,0,1,45,2018,8,20,Online,207.9,Not_Canceled
INN26486,0,2,7,2017,9,8,Corporate,65,Not_Canceled
INN26487,0,3,90,2018,9,7,Offline,112.88,Not_Canceled
INN26488,2,2,163,2018,6,5,Offline,100,Canceled
INN26489,0,2,70,2018,6,3,Offline,100,Not_Canceled
INN26490,0,1,173,2018,7,8,Online,177.3,Canceled
INN26491,0,3,142,2018,6,29,Offline,148,Not_Canceled
INN26492,0,3,19,2017,10,6,Offline,80,Not_Canceled
INN26493,1,3,41,2018,5,9,Online,116.1,Canceled
INN26494,0,3,163,2018,9,8,Offline,110,Canceled
INN26495,2,3,1,2018,9,10,Aviation,110,Not_Canceled
INN26496,0,3,44,2018,2,17,Offline,75,Not_Canceled
INN26497,2,1,17,2018,11,13,Online,88,Canceled
INN26498,2,3,73,2018,1,21,Online,71,Not_Canceled
INN26499,0,1,55,2018,7,7,Corporate,79,Not_Canceled
INN26500,0,4,87,2018,8,9,Online,150.3,Canceled
INN26501,0,2,182,2018,9,30,Online,117.9,Canceled
INN26502,0,3,116,2017,10,27,Online,89.25,Not_Canceled
INN26503,0,1,200,2017,8,22,Online,76.5,Not_Canceled
INN26504,1,5,349,2018,10,4,Offline,96.67,Not_Canceled
INN26505,0,3,279,2018,10,12,Offline,110,Canceled
INN26506,0,4,7,2017,12,30,Offline,71,Not_Canceled
INN26507,1,0,286,2018,10,16,Offline,90,Canceled
INN26508,0,1,219,2017,9,4,Offline,108,Canceled
INN26509,0,1,0,2018,7,13,Online,208,Canceled
INN26510,0,2,12,2017,12,16,Offline,58,Not_Canceled
INN26511,0,1,2,2017,12,2,Corporate,65,Not_Canceled
INN26512,2,3,53,2018,1,24,Offline,60,Not_Canceled
INN26513,1,2,305,2018,11,4,Offline,89,Canceled
INN26514,0,1,0,2018,5,4,Corporate,65,Not_Canceled
INN26515,0,2,21,2018,11,18,Online,174,Canceled
INN26516,0,1,0,2018,3,10,Corporate,50,Not_Canceled
INN26517,2,5,162,2018,7,14,Online,86.82,Canceled
INN26518,2,2,99,2018,6,26,Online,130.05,Canceled
INN26519,1,4,122,2018,10,12,Online,151.2,Not_Canceled
INN26520,2,5,158,2018,8,1,Online,99.45,Canceled
INN26521,2,1,18,2018,12,24,Offline,80,Not_Canceled
INN26522,0,3,37,2018,10,13,Offline,95,Not_Canceled
INN26523,0,2,74,2018,11,4,Online,93.6,Not_Canceled
INN26524,1,3,335,2018,10,13,Offline,90,Not_Canceled
INN26525,0,3,44,2018,2,17,Offline,75,Not_Canceled
INN26526,0,1,62,2018,5,7,Online,143.1,Canceled
INN26527,1,0,10,2017,10,18,Corporate,65,Not_Canceled
INN26528,0,2,257,2017,7,1,Offline,101.5,Canceled
INN26529,2,5,100,2018,4,8,Online,86.09,Not_Canceled
INN26530,0,1,11,2018,5,28,Online,186,Not_Canceled
INN26531,1,4,74,2018,5,2,Offline,90.95,Not_Canceled
INN26532,1,3,37,2017,12,10,Online,74.25,Not_Canceled
INN26533,2,2,86,2018,3,20,Online,73.95,Not_Canceled
INN26534,1,5,18,2018,2,22,Offline,47.67,Canceled
INN26535,0,1,48,2017,9,11,Offline,104,Not_Canceled
INN26536,0,1,105,2018,4,6,Offline,75,Canceled
INN26537,1,2,27,2017,9,18,Online,115,Not_Canceled
INN26538,2,2,71,2018,8,26,Online,131.4,Not_Canceled
INN26539,2,1,8,2018,7,31,Offline,86.53,Not_Canceled
INN26540,2,3,67,2018,7,24,Online,105.3,Not_Canceled
INN26541,0,5,21,2018,11,22,Online,115.55,Not_Canceled
INN26542,2,0,90,2018,12,18,Online,109.8,Not_Canceled
INN26543,2,2,6,2018,2,14,Offline,87,Not_Canceled
INN26544,0,1,8,2018,12,8,Online,154,Not_Canceled
INN26545,0,1,5,2018,4,6,Corporate,95,Not_Canceled
INN26546,0,3,433,2018,9,8,Offline,70,Canceled
INN26547,0,1,17,2018,9,16,Online,183,Not_Canceled
INN26548,0,0,5,2017,12,1,Complementary,0,Not_Canceled
INN26549,2,3,72,2018,3,18,Online,72.25,Canceled
INN26550,2,1,25,2017,12,26,Online,62.64,Not_Canceled
INN26551,2,5,115,2018,9,18,Online,141.84,Not_Canceled
INN26552,2,0,34,2017,10,11,Online,103.05,Not_Canceled
INN26553,0,1,221,2018,8,12,Offline,73,Not_Canceled
INN26554,1,3,66,2018,9,8,Online,149.4,Canceled
INN26555,0,1,0,2018,1,7,Online,88,Not_Canceled
INN26556,1,0,110,2018,11,28,Online,84.6,Not_Canceled
INN26557,2,2,2,2018,3,27,Online,147,Not_Canceled
INN26558,1,1,9,2017,9,21,Offline,90.5,Not_Canceled
INN26559,1,0,1,2018,3,27,Online,95,Not_Canceled
INN26560,2,3,61,2017,12,27,Offline,56,Not_Canceled
INN26561,0,1,43,2017,10,23,Online,0,Not_Canceled
INN26562,1,1,0,2017,11,7,Online,73.15,Not_Canceled
INN26563,0,1,8,2018,11,5,Offline,130,Not_Canceled
INN26564,0,3,9,2017,8,19,Online,81,Not_Canceled
INN26565,0,3,34,2017,12,1,Corporate,80,Not_Canceled
INN26566,1,3,0,2018,6,13,Online,150.92,Not_Canceled
INN26567,0,1,55,2018,4,6,Offline,104,Not_Canceled
INN26568,2,4,27,2018,11,11,Online,101.43,Not_Canceled
INN26569,1,2,4,2018,1,29,Offline,66,Not_Canceled
INN26570,0,1,11,2017,8,29,Online,90,Not_Canceled
INN26571,0,3,183,2018,10,4,Online,103.5,Canceled
INN26572,0,3,103,2018,5,4,Offline,80,Not_Canceled
INN26573,2,5,167,2018,9,3,Online,119.85,Canceled
INN26574,1,2,50,2018,11,11,Offline,75,Not_Canceled
INN26575,2,3,4,2018,4,21,Online,103.18,Not_Canceled
INN26576,0,1,1,2018,2,27,Online,91,Not_Canceled
INN26577,0,2,245,2018,6,17,Offline,75,Canceled
INN26578,0,3,142,2018,8,24,Online,99.3,Not_Canceled
INN26579,0,4,82,2018,3,23,Online,158.83,Not_Canceled
INN26580,0,1,6,2018,3,4,Online,100,Not_Canceled
INN26581,0,2,5,2017,9,2,Corporate,65,Not_Canceled
INN26582,1,5,15,2018,12,27,Offline,70,Not_Canceled
INN26583,2,1,55,2018,3,13,Online,78.3,Not_Canceled
INN26584,0,3,204,2018,5,5,Offline,100,Canceled
INN26585,2,2,192,2018,12,4,Online,72.75,Not_Canceled
INN26586,2,1,67,2018,11,12,Online,79.2,Not_Canceled
INN26587,2,2,53,2018,3,20,Online,124.1,Canceled
INN26588,2,1,96,2017,7,11,Offline,94.5,Not_Canceled
INN26589,0,4,175,2018,12,7,Online,115.6,Not_Canceled
INN26590,0,2,301,2018,11,18,Offline,52,Canceled
INN26591,1,2,141,2018,8,22,Online,137.7,Canceled
INN26592,2,1,14,2018,2,13,Online,79,Not_Canceled
INN26593,0,1,56,2018,6,8,Offline,120,Not_Canceled
INN26594,1,4,236,2018,8,22,Online,90.95,Canceled
INN26595,0,3,19,2017,10,6,Offline,80,Not_Canceled
INN26596,1,2,118,2018,6,6,Offline,110,Not_Canceled
INN26597,2,3,54,2018,4,10,Online,112.2,Canceled
INN26598,1,0,25,2017,11,16,Online,77.77,Not_Canceled
INN26599,1,1,67,2018,3,5,Online,57.83,Not_Canceled
INN26600,0,3,29,2018,2,9,Offline,66,Not_Canceled
INN26601,0,3,4,2017,9,22,Offline,111.2,Not_Canceled
INN26602,2,1,56,2018,6,12,Online,177.3,Not_Canceled
INN26603,2,3,137,2018,12,24,Online,146.1,Not_Canceled
INN26604,0,2,185,2018,5,6,Online,81.77,Canceled
INN26605,1,2,126,2017,7,27,Online,85.5,Not_Canceled
INN26606,2,4,30,2018,2,20,Online,73.42,Canceled
INN26607,0,3,184,2018,10,4,Online,122.4,Canceled
INN26608,2,2,75,2017,10,31,Online,76.5,Canceled
INN26609,2,9,72,2017,12,23,Offline,58.91,Not_Canceled
INN26610,0,2,346,2018,9,13,Offline,115,Canceled
INN26611,1,3,2,2018,12,12,Online,42.28,Not_Canceled
INN26612,1,4,43,2018,8,22,Online,152.1,Not_Canceled
INN26613,0,2,211,2018,5,20,Offline,100,Canceled
INN26614,0,2,164,2017,10,2,Offline,100,Not_Canceled
INN26615,1,1,27,2018,2,20,Online,91,Canceled
INN26616,0,1,72,2017,9,18,Offline,108,Not_Canceled
INN26617,2,1,263,2018,8,13,Offline,72.08,Canceled
INN26618,2,2,133,2018,5,27,Online,86.43,Not_Canceled
INN26619,2,4,67,2018,9,8,Online,183.6,Not_Canceled
INN26620,0,4,57,2018,4,26,Online,117.73,Not_Canceled
INN26621,0,4,77,2018,5,10,Online,132.6,Not_Canceled
INN26622,1,2,24,2017,9,18,Online,124,Canceled
INN26623,0,2,28,2018,5,19,Corporate,109,Not_Canceled
INN26624,1,1,0,2018,9,19,Corporate,185,Not_Canceled
INN26625,2,5,118,2018,7,11,Online,133.46,Not_Canceled
INN26626,1,1,2,2018,8,6,Online,225,Not_Canceled
INN26627,0,3,34,2017,9,10,Online,145.8,Not_Canceled
INN26628,2,5,171,2018,7,20,Online,106.13,Canceled
INN26629,2,2,144,2018,5,27,Online,118.15,Canceled
INN26630,0,4,29,2018,11,15,Online,74.8,Canceled
INN26631,2,2,169,2018,4,22,Offline,106,Canceled
INN26632,2,5,106,2018,12,21,Online,128,Not_Canceled
INN26633,0,3,110,2018,4,27,Online,96.3,Not_Canceled
INN26634,0,2,298,2018,5,10,Offline,75,Canceled
INN26635,0,4,10,2018,2,24,Online,93,Not_Canceled
INN26636,0,1,19,2018,11,4,Online,130,Canceled
INN26637,1,2,0,2017,8,21,Online,124,Canceled
INN26638,0,3,101,2018,6,28,Online,186.3,Canceled
INN26639,0,1,99,2018,2,19,Corporate,80,Not_Canceled
INN26640,1,2,280,2018,9,19,Offline,110,Canceled
INN26641,0,2,132,2018,11,25,Online,153,Not_Canceled
INN26642,0,3,113,2018,3,31,Online,78.15,Not_Canceled
INN26643,0,2,257,2017,7,1,Offline,101.5,Canceled
INN26644,2,1,103,2017,7,18,Offline,94.5,Not_Canceled
INN26645,1,3,84,2018,7,25,Offline,72.25,Not_Canceled
INN26646,0,2,103,2018,6,14,Online,116.1,Canceled
INN26647,1,3,46,2018,3,28,Offline,80.75,Not_Canceled
INN26648,0,3,119,2017,8,13,Online,76.5,Not_Canceled
INN26649,0,2,9,2018,10,13,Corporate,67,Not_Canceled
INN26650,2,1,110,2017,7,25,Offline,94.5,Canceled
INN26651,0,1,31,2018,4,2,Online,117.9,Canceled
INN26652,1,2,338,2018,10,7,Offline,90.67,Not_Canceled
INN26653,1,1,174,2017,10,10,Offline,70,Canceled
INN26654,0,2,102,2017,10,16,Offline,101.5,Canceled
INN26655,2,3,25,2017,11,22,Offline,57.5,Not_Canceled
INN26656,0,3,304,2018,11,3,Offline,89,Canceled
INN26657,1,2,290,2018,6,17,Offline,72,Not_Canceled
INN26658,2,1,205,2018,5,29,Offline,125,Canceled
INN26659,2,1,8,2017,9,20,Online,126,Not_Canceled
INN26660,2,2,20,2018,9,24,Online,101.2,Not_Canceled
INN26661,0,3,271,2018,9,21,Offline,85.67,Not_Canceled
INN26662,2,5,136,2018,8,7,Online,107.95,Canceled
INN26663,2,0,112,2018,8,14,Online,198.9,Not_Canceled
INN26664,2,5,93,2018,9,10,Online,159.17,Canceled
INN26665,0,3,5,2018,5,19,Online,230,Not_Canceled
INN26666,2,1,163,2018,10,15,Offline,115,Canceled
INN26667,0,3,166,2018,8,3,Online,114.3,Canceled
INN26668,3,5,10,2018,5,29,Corporate,110,Not_Canceled
INN26669,0,3,81,2018,12,8,Online,79.2,Not_Canceled
INN26670,1,1,20,2018,9,19,Corporate,119,Not_Canceled
INN26671,0,1,13,2018,2,17,Corporate,67,Not_Canceled
INN26672,0,4,270,2018,4,20,Offline,62.8,Canceled
INN26673,0,2,1,2018,9,15,Online,179,Not_Canceled
INN26674,2,2,17,2018,12,30,Online,102,Not_Canceled
INN26675,0,2,49,2018,11,11,Online,73.8,Canceled
INN26676,0,3,91,2018,4,12,Online,90.9,Not_Canceled
INN26677,0,4,67,2018,3,1,Offline,61.16,Not_Canceled
INN26678,5,10,11,2018,5,9,Aviation,95,Canceled
INN26679,1,3,67,2018,8,4,Online,135.9,Not_Canceled
INN26680,2,2,38,2018,3,19,Online,118.58,Canceled
INN26681,0,1,0,2018,10,13,Online,120,Not_Canceled
INN26682,0,3,146,2018,7,13,Online,103.5,Not_Canceled
INN26683,0,2,107,2018,6,10,Offline,144,Canceled
INN26684,0,3,100,2018,4,27,Online,91.5,Canceled
INN26685,1,3,183,2018,10,20,Online,85.5,Canceled
INN26686,1,2,57,2018,6,10,Offline,75.33,Not_Canceled
INN26687,0,4,115,2018,8,3,Online,77.18,Not_Canceled
INN26688,0,1,289,2017,10,17,Offline,67,Not_Canceled
INN26689,2,2,170,2017,10,9,Online,119,Canceled
INN26690,1,0,21,2018,11,21,Corporate,67,Not_Canceled
INN26691,0,4,135,2018,11,16,Online,85,Not_Canceled
INN26692,2,2,42,2018,3,20,Online,113.6,Canceled
INN26693,0,4,92,2018,3,30,Online,78.54,Not_Canceled
INN26694,2,3,94,2017,12,27,Offline,60,Not_Canceled
INN26695,2,2,2,2018,1,31,Online,102,Not_Canceled
INN26696,0,1,14,2018,5,27,Offline,62.5,Not_Canceled
INN26697,0,1,18,2018,12,27,Offline,65,Not_Canceled
INN26698,2,3,58,2018,10,15,Online,110.36,Not_Canceled
INN26699,1,1,59,2018,9,24,Online,168.3,Canceled
INN26700,2,3,114,2018,12,23,Online,119,Not_Canceled
INN26701,1,2,185,2018,12,16,Online,79.2,Canceled
INN26702,2,5,197,2018,8,16,Offline,82.45,Not_Canceled
INN26703,2,5,120,2018,4,7,Online,89.74,Not_Canceled
INN26704,2,2,5,2017,11,1,Online,105,Not_Canceled
INN26705,1,5,164,2017,9,8,Online,93.5,Canceled
INN26706,0,3,21,2018,2,3,Online,59.75,Not_Canceled
INN26707,0,1,2,2018,4,21,Corporate,99,Canceled
INN26708,0,2,107,2018,6,10,Offline,130,Not_Canceled
INN26709,0,3,166,2018,11,1,Offline,110,Canceled
INN26710,1,2,161,2018,3,25,Offline,130,Canceled
INN26711,0,1,13,2018,10,29,Online,140,Canceled
INN26712,0,3,183,2018,9,8,Offline,110,Canceled
INN26713,2,1,31,2018,3,5,Online,83.9,Not_Canceled
INN26714,0,0,176,2018,9,8,Online,0,Not_Canceled
INN26715,0,2,317,2018,9,15,Offline,120,Canceled
INN26716,1,3,56,2018,9,5,Online,123.98,Not_Canceled
INN26717,1,3,15,2018,12,5,Online,96.9,Not_Canceled
INN26718,1,1,4,2018,9,5,Online,149,Canceled
INN26719,1,2,96,2018,10,7,Online,118.8,Canceled
INN26720,2,3,157,2018,8,21,Online,75.27,Canceled
INN26721,2,2,109,2018,5,7,Online,94.35,Canceled
INN26722,2,1,83,2018,8,21,Online,162.3,Not_Canceled
INN26723,0,3,204,2018,5,5,Offline,90,Canceled
INN26724,1,4,127,2018,11,2,Online,90,Not_Canceled
INN26725,0,2,44,2018,8,3,Online,152.1,Not_Canceled
INN26726,0,2,22,2017,9,16,Corporate,75,Not_Canceled
INN26727,0,3,158,2018,7,28,Online,121.8,Canceled
INN26728,2,2,59,2018,10,16,Online,126,Not_Canceled
INN26729,2,5,103,2018,7,15,Online,106.59,Not_Canceled
INN26730,0,3,160,2017,12,30,Offline,70.67,Not_Canceled
INN26731,2,1,122,2018,3,27,Offline,107,Canceled
INN26732,1,2,219,2017,9,4,Offline,76.67,Not_Canceled
INN26733,1,2,0,2017,9,7,Online,148.67,Not_Canceled
INN26734,0,3,15,2018,2,18,Offline,86,Not_Canceled
INN26735,0,2,57,2018,9,21,Offline,101.52,Not_Canceled
INN26736,2,2,2,2018,2,12,Offline,102,Not_Canceled
INN26737,1,3,127,2018,4,28,Offline,80,Canceled
INN26738,0,2,1,2018,1,20,Online,79,Not_Canceled
INN26739,2,2,6,2018,5,29,Online,135.58,Not_Canceled
INN26740,2,1,6,2018,4,3,Offline,71.2,Not_Canceled
INN26741,0,3,59,2018,2,4,Offline,60,Not_Canceled
INN26742,2,2,152,2018,7,10,Online,134.3,Not_Canceled
INN26743,0,1,31,2018,5,21,Online,89.4,Not_Canceled
INN26744,0,2,6,2017,11,3,Online,105,Not_Canceled
INN26745,2,1,1,2018,6,26,Online,152.67,Not_Canceled
INN26746,1,1,71,2018,10,22,Offline,142.5,Not_Canceled
INN26747,1,1,106,2017,7,4,Online,68,Canceled
INN26748,0,2,14,2018,2,18,Online,85,Canceled
INN26749,2,1,71,2018,8,14,Online,168.3,Canceled
INN26750,0,2,74,2017,9,18,Offline,109,Not_Canceled
INN26751,0,4,35,2018,8,30,Online,109.8,Canceled
INN26752,0,3,0,2017,8,12,Online,138,Not_Canceled
INN26753,0,3,157,2018,12,8,Offline,92.65,Not_Canceled
INN26754,0,3,117,2018,5,5,Online,105.3,Not_Canceled
INN26755,0,1,1,2018,5,11,Offline,135,Not_Canceled
INN26756,2,1,220,2018,9,17,Offline,128,Canceled
INN26757,0,3,22,2018,6,9,Online,149.33,Canceled
INN26758,0,1,99,2018,2,19,Corporate,81,Not_Canceled
INN26759,0,1,2,2018,8,17,Online,130,Not_Canceled
INN26760,0,3,118,2018,10,25,Online,80.1,Canceled
INN26761,2,3,197,2018,8,27,Online,137.7,Canceled
INN26762,2,1,6,2018,12,18,Online,148.39,Not_Canceled
INN26763,2,0,150,2017,8,2,Online,76.5,Not_Canceled
INN26764,1,1,1,2017,8,8,Online,90,Not_Canceled
INN26765,0,3,43,2018,11,1,Offline,75,Not_Canceled
INN26766,0,2,4,2018,2,26,Online,87,Not_Canceled
INN26767,0,3,27,2018,5,10,Online,141,Canceled
INN26768,2,5,59,2018,3,29,Online,101.27,Not_Canceled
INN26769,1,4,17,2018,11,7,Online,100.73,Not_Canceled
INN26770,0,2,102,2017,10,16,Offline,80,Canceled
INN26771,0,1,48,2017,9,11,Offline,104,Not_Canceled
INN26772,0,3,34,2018,9,15,Online,152.8,Not_Canceled
INN26773,1,2,89,2017,11,23,Online,72.25,Not_Canceled
INN26774,0,2,4,2018,10,7,Online,151.5,Not_Canceled
INN26775,1,3,0,2018,6,20,Aviation,95,Canceled
INN26776,0,1,2,2018,6,4,Online,141,Not_Canceled
INN26777,1,3,189,2018,8,8,Offline,72.25,Not_Canceled
INN26778,2,1,145,2017,8,29,Offline,36.25,Not_Canceled
INN26779,1,2,117,2018,5,6,Online,105.3,Canceled
INN26780,0,2,56,2017,9,17,Offline,82,Not_Canceled
INN26781,2,3,102,2018,8,13,Offline,82.45,Not_Canceled
INN26782,1,2,7,2018,8,26,Online,124.67,Not_Canceled
INN26783,1,1,159,2018,4,9,Offline,70,Not_Canceled
INN26784,0,3,11,2017,12,29,Offline,157.67,Not_Canceled
INN26785,0,2,102,2017,10,16,Offline,109,Not_Canceled
INN26786,0,2,15,2017,12,1,Online,69,Not_Canceled
INN26787,0,2,81,2018,8,16,Online,161.1,Not_Canceled
INN26788,2,2,28,2018,2,5,Online,73.39,Not_Canceled
INN26789,2,1,133,2018,9,3,Online,118.8,Canceled
INN26790,2,5,160,2018,6,25,Online,208.13,Canceled
INN26791,0,2,0,2017,8,14,Offline,109,Not_Canceled
INN26792,0,2,35,2018,3,11,Online,71.1,Not_Canceled
INN26793,1,3,12,2018,12,26,Offline,92,Not_Canceled
INN26794,2,2,31,2018,4,17,Online,96.75,Not_Canceled
INN26795,2,1,102,2018,5,29,Offline,80.75,Canceled
INN26796,1,2,305,2018,11,4,Offline,89,Canceled
INN26797,0,1,21,2018,3,4,Online,129,Canceled
INN26798,0,1,0,2018,5,5,Corporate,111.2,Not_Canceled
INN26799,2,3,13,2017,9,13,Offline,113,Not_Canceled
INN26800,2,1,10,2018,8,13,Online,120.8,Not_Canceled
INN26801,2,0,238,2018,11,13,Offline,55.08,Canceled
INN26802,2,0,63,2018,4,3,Online,117,Not_Canceled
INN26803,0,2,2,2018,11,2,Aviation,94,Not_Canceled
INN26804,0,0,0,2018,4,27,Complementary,0,Not_Canceled
INN26805,1,0,0,2018,8,7,Online,98,Not_Canceled
INN26806,0,2,164,2017,10,2,Offline,100,Not_Canceled
INN26807,0,2,97,2018,11,11,Online,140.5,Not_Canceled
INN26808,2,3,95,2018,5,12,Online,102.1,Not_Canceled
INN26809,0,1,25,2018,3,18,Online,91,Canceled
INN26810,0,1,60,2018,12,23,Online,156.6,Canceled
INN26811,0,1,34,2018,5,11,Online,126.9,Canceled
INN26812,2,3,14,2018,8,19,Online,178.8,Canceled
INN26813,2,0,200,2018,10,23,Offline,90,Not_Canceled
INN26814,1,3,58,2018,4,11,Online,99.45,Not_Canceled
INN26815,0,4,34,2018,10,18,Offline,85.5,Not_Canceled
INN26816,0,1,92,2018,4,6,Online,76.5,Not_Canceled
INN26817,2,1,115,2018,7,31,Offline,72.25,Canceled
INN26818,2,3,244,2018,10,30,Online,85.85,Canceled
INN26819,1,3,123,2018,4,21,Online,93.08,Not_Canceled
INN26820,0,1,0,2018,12,28,Corporate,107,Not_Canceled
INN26821,0,4,67,2018,11,1,Online,79.2,Not_Canceled
INN26822,2,1,115,2018,5,28,Offline,75,Not_Canceled
INN26823,0,2,22,2018,5,20,Offline,140,Not_Canceled
INN26824,0,3,103,2018,3,3,Offline,61.5,Not_Canceled
INN26825,2,1,12,2018,2,13,Online,79,Not_Canceled
INN26826,0,2,124,2018,5,6,Online,114.3,Not_Canceled
INN26827,0,4,134,2018,8,23,Online,133.2,Canceled
INN26828,0,2,273,2017,7,17,Offline,109,Canceled
INN26829,0,3,40,2018,12,13,Online,94.67,Not_Canceled
INN26830,1,4,11,2017,8,17,Online,90,Canceled
INN26831,0,1,4,2018,10,29,Online,140,Not_Canceled
INN26832,0,1,200,2017,8,22,Online,76.5,Not_Canceled
INN26833,0,3,31,2018,3,23,Online,142.4,Not_Canceled
INN26834,0,1,2,2018,5,19,Offline,181,Not_Canceled
INN26835,0,1,55,2018,4,6,Offline,104,Not_Canceled
INN26836,0,2,37,2017,10,22,Online,105.3,Not_Canceled
INN26837,1,1,40,2018,1,25,Corporate,81,Not_Canceled
INN26838,0,1,0,2017,11,10,Complementary,0,Not_Canceled
INN26839,0,1,92,2018,11,11,Offline,90,Not_Canceled
INN26840,1,2,135,2017,9,14,Offline,90,Not_Canceled
INN26841,2,1,31,2018,2,6,Online,69.5,Not_Canceled
INN26842,0,3,87,2018,12,15,Offline,75,Not_Canceled
INN26843,0,3,104,2018,5,4,Online,110.1,Not_Canceled
INN26844,0,3,210,2018,8,17,Online,108.3,Not_Canceled
INN26845,1,2,162,2017,8,28,Online,76.5,Canceled
INN26846,0,2,39,2017,8,14,Offline,109,Not_Canceled
INN26847,0,3,162,2017,9,17,Offline,70,Not_Canceled
INN26848,0,4,106,2018,4,27,Online,95.2,Not_Canceled
INN26849,0,1,9,2018,3,17,Online,97,Not_Canceled
INN26850,0,3,46,2018,10,25,Online,112.67,Canceled
INN26851,1,2,305,2018,11,4,Offline,89,Canceled
INN26852,1,2,273,2018,5,13,Offline,95,Canceled
INN26853,1,0,0,2018,10,30,Online,140,Not_Canceled
INN26854,0,2,192,2018,6,24,Offline,95,Not_Canceled
INN26855,0,2,181,2018,10,11,Offline,120,Canceled
INN26856,0,2,1,2018,1,27,Online,71.7,Not_Canceled
INN26857,0,2,74,2017,9,18,Offline,101.5,Not_Canceled
INN26858,0,1,11,2018,11,5,Online,140,Canceled
INN26859,2,2,51,2018,9,16,Online,187.11,Not_Canceled
INN26860,1,3,56,2018,11,10,Online,88.23,Not_Canceled
INN26861,2,5,161,2018,6,17,Online,95.69,Canceled
INN26862,0,1,45,2018,7,27,Online,223.75,Not_Canceled
INN26863,0,1,85,2018,6,2,Online,140.4,Canceled
INN26864,0,3,34,2017,9,23,Offline,224.67,Canceled
INN26865,0,0,3,2018,1,10,Online,0,Not_Canceled
INN26866,2,3,186,2018,7,28,Online,111.76,Canceled
INN26867,0,1,7,2018,2,11,Online,66.22,Not_Canceled
INN26868,0,1,1,2018,3,12,Online,97,Not_Canceled
INN26869,0,3,12,2017,8,5,Complementary,0,Not_Canceled
